"panel","cohort","mechanism","endpoint","arm","score","estimand","n","events","non_events","log_odds","odds_ratio","ci_lower","ci_upper","p_value","cohort_short","Inflammation_z","probability","p_nonlinearity","linear_AIC","spline_AIC","delta_AIC","minus_log10_p","omitted","k","tau2","I2","label","group","model","module"
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034903948633308,0.125526701680737,NA,"UST · 206285",0.89892127240354,0.0672095351020679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342267374969029,0.122650181031978,NA,"UST · 206285",0.931398277578079,0.0657585172080459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334795960970719,0.11996824925968,NA,"UST · 206285",0.963875282752618,0.0642992017625907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326511175872225,0.117530531981369,NA,"UST · 206285",0.996352287927158,0.0628346483358299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317325539842838,0.115381549957355,NA,"UST · 206285",1.0288292931017,0.0613677907952172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307187587490296,0.113559475587686,NA,"UST · 206285",1.06130629827624,0.0599014322944891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029608951294457,0.112095152645696,NA,"UST · 206285",1.09378330345077,0.0584382411566509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284071366261697,0.111011544548304,NA,"UST · 206285",1.12626030862531,0.0569807476302159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271220595991962,0.110323727478511,NA,"UST · 206285",1.15873731379985,0.0555313414928872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257666642381143,0.110039451254322,NA,"UST · 206285",1.19121431897439,0.0540922704722133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243571351732377,0.110160182164528,NA,"UST · 206285",1.22369132414893,0.0526656394485004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229116819549349,0.11068245671087,NA,"UST · 206285",1.25616832932347,0.0512534104014841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214492603949634,0.111599340793356,NA,"UST · 206285",1.28864533449801,0.0498574030589565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0199884048160055,0.112901808696471,NA,"UST · 206285",1.32112233967255,0.0484792962027605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0185462891424733,0.114579912276645,NA,"UST · 206285",1.35359934484709,0.0471206295852903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171380688734412,0.116623677218103,NA,"UST · 206285",1.38607635002163,0.0457828064079009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157765005259087,0.119023719646921,NA,"UST · 206285",1.41855335519616,0.0444670963114108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144717995057032,0.121771613292432,NA,"UST · 206285",1.4510303603707,0.043174638828183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132316814138231,0.124860054801539,NA,"UST · 206285",1.48350736554524,0.0419064472450598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120615303696404,0.128282877808653,NA,"UST · 206285",1.51598437071978,0.0406634128266943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109646448710111,0.132034961017018,NA,"UST · 206285",1.54846137589432,0.039446309349525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099425220536677,0.136112066749175,NA,"UST · 206285",1.58093838106886,0.0382557978977496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00899515180265369,0.140510637279443,NA,"UST · 206285",1.6134153862434,0.037092431874135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00812130140724758,0.145227568333695,NA,"UST · 206285",1.64589239141794,0.0359566621803011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00731877878108442,0.150259972966854,NA,"UST · 206285",1.67836939659248,0.0348488425232056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00658466771139379,0.155604944576634,NA,"UST · 206285",1.71084640176702,0.0337692348068818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE206285 ustekinumab","anti-IL12/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00591553243102548,0.161259324806492,NA,"UST · 206285",1.74332340694156,0.0327180145710022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0450605329763328,0.87012454802098,NA,"VDZ trial · 73661",-2.11753433810205,0.359901801347072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049029880431152,0.855597546253585,NA,"VDZ trial · 73661",-2.08432106921913,0.355963221832424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053125856590234,0.840327891968483,NA,"VDZ trial · 73661",-2.0511078003362,0.35207828471943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0572964742768269,0.82449820017184,NA,"VDZ trial · 73661",-2.01789453145328,0.34826064432737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0614776183099354,0.808336088032592,NA,"VDZ trial · 73661",-1.98468126257036,0.344523648561093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0655935612863957,0.792109272341984,NA,"VDZ trial · 73661",-1.95146799368743,0.340880337179924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0695585987629521,0.776116870422668,NA,"VDZ trial · 73661",-1.91825472480451,0.337343444494135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0732800449263419,0.76067705516711,NA,"VDZ trial · 73661",-1.88504145592158,0.333925406673095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0766627102620132,0.746111671228475,NA,"VDZ trial · 73661",-1.85182818703866,0.330638373795702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0796147642725099,0.732728887595371,NA,"VDZ trial · 73661",-1.81861491815574,0.32749422672158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0820545760181422,0.720805379856964,NA,"VDZ trial · 73661",-1.78540164927281,0.324504598811855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0839177766691925,0.710569825541551,NA,"VDZ trial · 73661",-1.75218838038989,0.321680902481804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0851635080508832,0.702189564702895,NA,"VDZ trial · 73661",-1.71897511150696,0.31903436052499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085778743796932,0.695762037392439,NA,"VDZ trial · 73661",-1.68576184262404,0.316576042109744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08577979471298,0.691312025345227,NA,"VDZ trial · 73661",-1.65254857374112,0.314316903313984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0852106289047778,0.688794870971673,NA,"VDZ trial · 73661",-1.61933530485819,0.312267832032936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0841383049741308,0.688104918109694,NA,"VDZ trial · 73661",-1.58612203597527,0.310439697065494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0826464050155513,0.689087670865646,NA,"VDZ trial · 73661",-1.55290876709235,0.30884340115765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0808276660812748,0.691553799252098,NA,"VDZ trial · 73661",-1.51969549820942,0.307489937754036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0787769752391026,0.695293186581349,NA,"VDZ trial · 73661",-1.4864822293265,0.30639045117927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0765855891768147,0.700087613007996,NA,"VDZ trial · 73661",-1.45326896044357,0.305556299937189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0743370192496536,0.705721219293728,NA,"VDZ trial · 73661",-1.42005569156065,0.304999122775454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0721046348223436,0.711988422027274,NA,"VDZ trial · 73661",-1.38684242267773,0.304730907112193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0699507682268393,0.718699351140759,NA,"VDZ trial · 73661",-1.3536291537948,0.304764059356763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0679269719809734,0.725683122809105,NA,"VDZ trial · 73661",-1.32041588491188,0.305111476574059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660750566828542,0.732789366910103,NA,"VDZ trial · 73661",-1.28720261602895,0.305786618836503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0644285839109632,0.739888440022463,NA,"VDZ trial · 73661",-1.25398934714603,0.30680358147447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0630145640966771,0.746870713545406,NA,"VDZ trial · 73661",-1.22077607826311,0.308177166268694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06185518828996,0.753645262668492,NA,"VDZ trial · 73661",-1.18756280938018,0.309922950420576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0609694908131946,0.760138214666347,NA,"VDZ trial · 73661",-1.15434954049726,0.312057351881365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060374891741204,0.766290954231433,NA,"VDZ trial · 73661",-1.12113627161433,0.314597689311474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600886039244133,0.77205833328135,NA,"VDZ trial · 73661",-1.08792300273141,0.317562234569229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601289111738461,0.777406993648573,NA,"VDZ trial · 73661",-1.05470973384849,0.32097025518674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605163350210111,0.782313882569859,NA,"VDZ trial · 73661",-1.02149646496556,0.324842043772811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0612747094058394,0.786765021747714,NA,"VDZ trial · 73661",-0.988283196082638,0.329198930683968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0624321769887363,0.790754579763704,NA,"VDZ trial · 73661",-0.955069927199715,0.334063275622612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0640221075675456,0.794284293768602,NA,"VDZ trial · 73661",-0.921856658316791,0.339458433058267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660839169951873,0.79736328882806,NA,"VDZ trial · 73661",-0.888643389433867,0.345408685532816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0686637312560741,0.800008351302128,NA,"VDZ trial · 73661",-0.855430120550943,0.351939138021485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0718147906238669,0.802244725225303,NA,"VDZ trial · 73661",-0.822216851668019,0.359075565609077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0755974172604608,0.804107516187105,NA,"VDZ trial · 73661",-0.789003582785095,0.366844205853196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0800782695035768,0.805643802465146,NA,"VDZ trial · 73661",-0.755790313902171,0.37527148641213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085328471598511,0.806915561726232,NA,"VDZ trial · 73661",-0.722577045019247,0.384383677910659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0914200380369848,0.808003511147031,NA,"VDZ trial · 73661",-0.689363776136323,0.394206461729688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0984198199723384,0.809011906555571,NA,"VDZ trial · 73661",-0.656150507253399,0.404764402598769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106380029723931,0.81007421232523,NA,"VDZ trial · 73661",-0.622937238370475,0.416080316745213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115324344506987,0.811359273248493,NA,"VDZ trial · 73661",-0.589723969487551,0.428174528146624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125228833751315,0.813077097291176,NA,"VDZ trial · 73661",-0.556510700604627,0.44106400841016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135997783356808,0.81548248110187,NA,"VDZ trial · 73661",-0.523297431721703,0.454761400237348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147436261684688,0.818873411324839,NA,"VDZ trial · 73661",-0.49008416283878,0.469273930585622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159224223045735,0.823579604279725,NA,"VDZ trial · 73661",-0.456870893955855,0.484602227702909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170900743212236,0.829935396138552,NA,"VDZ trial · 73661",-0.423657625072932,0.500739066264444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181870066695252,0.83823205965097,NA,"VDZ trial · 73661",-0.390444356190008,0.517668076759667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19143988728217,0.848648659971077,NA,"VDZ trial · 73661",-0.357231087307084,0.535360895468616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198845026291599,0.861007944000748,NA,"VDZ trial · 73661",-0.32401781842416,0.553563464364086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203426210203819,0.874539832742424,NA,"VDZ trial · 73661",-0.290804549541236,0.571591292264432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204938348353125,0.888266378125233,NA,"VDZ trial · 73661",-0.257591280658312,0.588730975962801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203539653278411,0.901251231453444,NA,"VDZ trial · 73661",-0.224378011775388,0.604307148555961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19966714055163,0.912765835570478,NA,"VDZ trial · 73661",-0.191164742892464,0.617689699813762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193887818817151,0.922350607491978,NA,"VDZ trial · 73661",-0.15795147400954,0.628290325853765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186773604201549,0.929778613923056,NA,"VDZ trial · 73661",-0.124738205126616,0.635547506900708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178816072302644,0.934965022395021,NA,"VDZ trial · 73661",-0.0915249362436921,0.638900977490641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170375603011816,0.937863150963806,NA,"VDZ trial · 73661",-0.0583116673607682,0.637758508808183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161651373329673,0.93836796495922,NA,"VDZ trial · 73661",-0.0250983984778443,0.631459726372949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152658542504787,0.93623051410517,NA,"VDZ trial · 73661",0.00811487040507952,0.619244659385147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143202691854074,0.930981964232138,NA,"VDZ trial · 73661",0.0413281392880034,0.600240156529619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
